id,updatedDate,publishedDate,title,summary,authors,downloadLink,filePath
http://arxiv.org/abs/1512.04998v1,2015-12-15T22:41:03Z,2015-12-15T22:41:03Z,ExpositionOfElekesSzaboPaper.pdf,  We explain the Elekes Szabo paper in more details and improve the constant inone dimensional case in \mathbb{R} and \mathbb{C}.,Hong Wang,http://arxiv.org/pdf/1512.04998v1.pdf,./files/ExpositionOfElekesSzaboPaper.pdf
http://arxiv.org/abs/1602.04551v2,2016-08-15T23:02:19Z,2016-02-15T02:36:24Z,TheRoleOfMasterClockStabilityInScalableQuantumInformationProcessing.pdf,"  Experimentalists seeking to improve the coherent lifetimes of quantum bitshave generally focused on mitigating decoherence mechanisms through, forexample, improvements to qubit designs and materials, and system isolation fromenvironmental perturbations. In the case of the phase degree of freedom in aquantum superposition, however, the coherence that must be preserved is notsolely internal to the qubit, but rather necessarily includes that of the qubitrelative to the ""master clock"" (e.g. a local oscillator) that governs itscontrol system. In this manuscript we articulate the impact of instabilities inthe master clock on qubit phase coherence, and provide tools to calculate thecontributions to qubit error arising from these processes. We first connectstandard oscillator phase-noise metrics to their corresponding qubit dephasingspectral densities. We then use representative lab-grade and performance-gradeoscillator specifications to calculate operational fidelity bounds ontrapped-ion and superconducting qubits with relatively slow and fast operationtimes. We discuss the relevance of these bounds for quantum error correction incontemporary experiments and future large-scale quantum information systems,and discuss potential means to improve master clock stability.","H. Ball, W. D. Oliver, M. J. Biercuk, ",http://arxiv.org/pdf/1602.04551v2.pdf,./files/TheRoleOfMasterClockStabilityInScalableQuantumInformationProcessing.pdf
http://arxiv.org/abs/1602.08222v1,2016-02-26T07:33:51Z,2016-02-26T07:33:51Z,NumberResolvedMasterEquationApproachToQuantumMeasurementAndQuantumTransport.pdf,"  In addition to the well-known Landauer-Buttiker scattering theory and thenonequilibrium Green's function technique for mesoscopic transports, analternative (and very useful) scheme is quantum master equation approach. Inthis article, we review the particle-number (n)-resolved master equation (n-ME)approach and its systematic applications in quantum measurement and quantumtransport problems. The n-ME contains rich dynamical information, allowingefficient study of topics such as shot noise and full counting statisticsanalysis. Moreover, we also review a newly developed master equation approach(and its n-resolved version) under self-consistent Born approximation. Theapplication potential of this new approach is critically examined via itsability to recover the exact results for noninteracting systems under arbitraryvoltage and in presence of strong quantum interference, and the challengingnon-equilibrium Kondo effect.",Xin-Qi Li,http://arxiv.org/pdf/1602.08222v1.pdf,./files/NumberResolvedMasterEquationApproachToQuantumMeasurementAndQuantumTransport.pdf
http://arxiv.org/abs/1607.06715v3,2016-12-08T10:55:11Z,2016-07-22T15:48:07Z,ComparisonBetweenQuantumJumpsAndMasterEquationInThePresenceOfAFiniteEnvironment.pdf,"  We study the equivalence between the recently proposed finite environmentquantum jump model and a master equation approach. We derive microscopicallythe master equation for a qubit coupled to a finite bosonic environment andshow that the master equation is equivalent with the finite environment quantumjump model. We analytically show that both the methods produce the same momentsof work when the work is defined through the two-measurement protocol excludingthe interaction energy. However, when compared to the work moments computedusing the power operator approach, we find a difference in the form of the workmoments. To numerically verify our results, we study a qubit coupled to anenvironment consisting of ten two-level systems.","Samu Suomela, Rui Sampaio, Tapio Ala-Nissila, ",http://arxiv.org/pdf/1607.06715v3.pdf,./files/ComparisonBetweenQuantumJumpsAndMasterEquationInThePresenceOfAFiniteEnvironment.pdf
http://arxiv.org/abs/1609.07166v1,2016-09-22T21:13:19Z,2016-09-22T21:13:19Z,PainlevéIiTranscendentsAndTheirSquares.pdf,  We examine the relationship between the homogeneous second Painlev\'eequation and equation ${\bf XX}$ from the master list recorded by Ince.,P. L. Robinson,http://arxiv.org/pdf/1609.07166v1.pdf,./files/PainlevéIiTranscendentsAndTheirSquares.pdf
http://arxiv.org/abs/1610.09872v1,2016-10-31T11:23:25Z,2016-10-31T11:23:25Z,MicroscopicStatisticalDescriptionOfIncompressibleNavierStokesGranularFluids.pdf,"  Based on the recently-established Master kinetic equation and related Masterconstant H-theorem which describe the statistical behavior of theBoltzmann-Sinai classical dynamical system for smooth and hard sphericalparticles, the problem is posed of determining a microscopic statisticaldescription holding for an incompressible Navier-Stokes fluid. The goal isreached by introducing a suitable mean-field interaction in the Master kineticequation. The resulting Modified Master Kinetic Equation (MMKE) is proved towarrant at the same time the condition of mass-density incompressibility andthe validity of the Navier-Stokes fluid equation. In addition, it is shown thatthe conservation of the Boltzmann-Shannon entropy can similarly be warranted.Applications to the plane Couette and Poiseuille flows are considered showingthat they can be regarded as final decaying states for suitable non-stationaryflows. As a result, it is shown that an arbitrary initial stochastic $1-$bodyPDF evolving in time by means of MMKE necessarily exhibits the phenomenon ofDecay to Kinetic Equilibrium (DKE), whereby the $1-$body PDF asymptoticallyrelaxes to a stationary and spatially-uniform Maxwellian PDF.","Massimo Tessarotto, Michael Mond, Claudio Asci, ",http://arxiv.org/pdf/1610.09872v1.pdf,./files/MicroscopicStatisticalDescriptionOfIncompressibleNavierStokesGranularFluids.pdf
http://arxiv.org/abs/1611.05532v3,2018-11-07T17:00:56Z,2016-11-17T02:05:57Z,ASolidStateEmitterEmbeddedInAMicrocavityUnderIntenseExcitationAVariationalMasterEquationApproach.pdf,"  In this work, dissipative effects from a phonon bath on the resonancefluorescence of a solid state two level system embedded in a high qualitysemiconductor microcavity and driven by an intense laser, are investigated.  Within the density operator formalism, we derive a variational masterequation valid for broader ranges of temperatures, pumping rates, andradiation-matter couplings, than previous studies. From the obtained masterequation, fluorescence spectra for various thermal and exciting conditions arenumerically calculated, and compared to those computed from weak coupling andpolaronic master equations, respectively. Our results evidence the break downof those rougher approaches under increased temperature and strong pumping.","Oscar J. Gómez-Sánchez, Hanz Y. Ramírez, ",http://arxiv.org/pdf/1611.05532v3.pdf,./files/ASolidStateEmitterEmbeddedInAMicrocavityUnderIntenseExcitationAVariationalMasterEquationApproach.pdf
http://arxiv.org/abs/1611.09227v1,2016-11-25T14:04:18Z,2016-11-25T14:04:18Z,IntroduzioneAllaCosmologia.pdf,"  Introductory lectures notes on cosmology, aimed at master students in physicsand based on a course held at Milano University (in Italian).",Marco M. Caldarelli,http://arxiv.org/pdf/1611.09227v1.pdf,./files/IntroduzioneAllaCosmologia.pdf
http://arxiv.org/abs/1709.03681v2,2018-06-28T08:47:12Z,2017-09-12T03:47:30Z,PerturbativeTreatmentForStationaryStateOfLocalMasterEquation.pdf,"  The local approach to construct master equation for a composite open systemwith a weak internal coupling is simple and seems reasonable. However, it isthermodynamic consistent only when the subsystems are resonantly coupled.Efforts are being made to understand the inconsistency and test the validity ofthe local master equation. We present a perturbative method to solve thesteady-state solutions of linear local master equations, which are demonstratedby two simple models. The solving process shows the stationary state as theresult of competition between incoherent operations and the unitary creatingquantum coherence, and consequently relate quantum coherence with thermodynamicconsistency.","Jian-Ying Du, Fu-Lin Zhang, ",http://arxiv.org/pdf/1709.03681v2.pdf,./files/PerturbativeTreatmentForStationaryStateOfLocalMasterEquation.pdf
http://arxiv.org/abs/1709.08223v3,2018-04-16T22:56:59Z,2017-09-24T17:00:02Z,NumericalSolutionOfStochasticMasterEquationsUsingStochasticInteractingWaveFunctions.pdf,"  We develop a new approach for solving stochastic quantum master equationswith mixed initial states. First, we obtain that the solution of thejump-diffusion stochastic master equation is represented by a mixture of purestates satisfying a system of stochastic differential equations ofSchr\""odinger type. Then, we design three exponential schemes for these coupledstochastic Schr\""odinger equations, which are driven by Brownian motions andjump processes. Hence, we have constructed efficient numerical methods for thestochastic master equations based on quantum trajectories. The good performanceof the new numerical integrators is illustrated by simulations of two quantummeasurement processes.","C. M. Mora, J. Fernández, R. Biscay, ",http://arxiv.org/pdf/1709.08223v3.pdf,./files/NumericalSolutionOfStochasticMasterEquationsUsingStochasticInteractingWaveFunctions.pdf
http://arxiv.org/abs/1710.09939v2,2017-12-03T17:50:35Z,2017-10-26T23:07:36Z,CoarseGrainingInTheDerivationOfMarkovianMasterEquationsAndItsSignificanceInQuantumThermodynamics.pdf,"  The coarse-graining approach to deriving the quantum Markovian masterequation is revisited, with close attention given to the underlyingapproximations. It is further argued that the time interval over which thecoarse-graining is performed is a free parameter that can be given a physicalmeasurement-based interpretation. In the case of the damping of compositesystems to reservoirs of different temperatures, currently of much interest inthe study of quantum thermal machines with regard to the validity of `local'and `global' forms of these equations, the coupling of the subsystems leads toa further timescale with respect to which the coarse-graining time interval canbe chosen. Different choices lead to different master equations that correspondto the local and global forms. These can be then understood as having differentphysical interpretations based on the role of the coarse-graining, as well asdifferent limitations in application.","J D Cresser, C Facer, ",http://arxiv.org/pdf/1710.09939v2.pdf,./files/CoarseGrainingInTheDerivationOfMarkovianMasterEquationsAndItsSignificanceInQuantumThermodynamics.pdf
http://arxiv.org/abs/1712.01371v1,2017-10-27T07:00:17Z,2017-10-27T07:00:17Z,TheMarkovProcessAdmitsAConsistentSteadyStateThermodynamicFormalism.pdf,"  The seek for a new universal formulation for describing variousnon-equilibrium processes is a central task of modern non-equilibriumthermodynamics. In this paper, a novel steady-state thermodynamic formalism wasestablished for general Markov processes described by the Chapman-Kolmogorovequation. Furthermore, corresponding formalisms of steady-state thermodynamicsfor master equation and Fokker-Planck equation could be rigorously derived inmathematics. To be concrete, we proved that: 1) in the limit of continuoustime, the steady-state thermodynamic formalism for the Chapman-Kolmogorovequation fully agrees with that for the master equation; 2) a similarone-to-one correspondence could be established rigorously between the masterequation and Fokker-Planck equation in the limit of large system size; 3) whena Markov process is restrained to one-step jump, the steady-state thermodynamicformalism for the Fokker-Planck equation with discrete state variables alsogoes to that for master equations, as the discretization step gets smaller andsmaller. Our analysis indicated that, with respect to the steady state, generalMarkov processes admit a unified and self-consistent non-equilibriumthermodynamic formulation, regardless of underlying detailed models.","Liangrong Peng, Yi Zhu, Liu Hong, ",http://arxiv.org/pdf/1712.01371v1.pdf,./files/TheMarkovProcessAdmitsAConsistentSteadyStateThermodynamicFormalism.pdf
http://arxiv.org/abs/1802.04171v2,2018-07-15T07:48:47Z,2018-02-12T16:34:23Z,OnTheBvFormalismOfOpenSuperstringFieldTheoryInTheLargeHilbertSpace.pdf,"  We construct several BV master actions for open superstring field theory inthe large Hilbert space. First, we show that a naive use of the conventional BVapproach breaks down at the third order of the antifield number expansion,although it enables us to define a simple ""string antibracket"" taking theDarboux form as space-time antibrackets. This fact implies that in the largeHilbert space, ""string fields-antifields"" should be reassembled to obtainmaster actions in a simple manner. We determine the assembly of the stringantifields on the basis of Berkovits' constrained BV approach, and givesolutions to the master equation defined by Dirac antibrackets on theconstrained string field-antifield space. It is expected that partiallygauge-fixing enables us to relate superstring field theories based on the largeand small Hilbert spaces directly: Reassembling string fields-antifields israther natural from this point of view. Finally, inspired by these results, werevisit the conventional BV approach and construct a BV master action based onthe minimal set of string fields-antifields.","Hiroaki Matsunaga, Mitsuru Nomura, ",http://arxiv.org/pdf/1802.04171v2.pdf,./files/OnTheBvFormalismOfOpenSuperstringFieldTheoryInTheLargeHilbertSpace.pdf
http://arxiv.org/abs/1804.04290v1,2018-04-12T02:32:33Z,2018-04-12T02:32:33Z,BilateralTeleoperationOfMultipleRobotsUnderSchedulingCommunication.pdf,"  In this paper, bilateral teleoperation of multiple slaves coupled to a singlemaster under scheduling communication is investigated. The sampled-datatransmission between the master and the multiple slaves is fulfilled over adelayed communication network, and at each sampling instant, only one slave isallowed to transmit its current information to the master side according tosome scheduling protocols. To achieve the master-slave synchronization,Round-Robin scheduling protocol and Try-Once-Discard scheduling protocol areemployed, respectively. By designing a scheduling-communication-basedcontroller, some sufficient stability criteria related to the controller gainmatrices, sampling intervals, and communication delays are obtained for theclosed-loop teleoperation system under Round-Robin and Try-Once-Discardscheduling protocols, respectively. Finally, simulation studies are given tovalidate the effectiveness of the proposed results.","Yuling Li, Kun Liu, Wei He, Yixin Yin, Rolf Johansson, Kai Zhang, ",http://arxiv.org/pdf/1804.04290v1.pdf,./files/BilateralTeleoperationOfMultipleRobotsUnderSchedulingCommunication.pdf
http://arxiv.org/abs/1805.00227v2,2018-06-04T12:18:52Z,2018-05-01T08:03:42Z,Evaluating`elliptic'MasterIntegralsAtSpecialKinematicValuesUsingDifferentialEquationsAndTheirSolutionsViaExpansionsNearSingularPoints.pdf,"  This is a sequel of our previous paper where we described an algorithm tofind a solution of differential equations for master integrals in the form ofan $\epsilon$-expansion series with numerical coefficients. The algorithm isbased on using generalized power series expansions near singular points of thedifferential system, solving difference equations for the correspondingcoefficients in these expansions and using matching to connect seriesexpansions at two neighboring points. Here we use our algorithm and thecorresponding code for our example of four-loop generalized sunset diagramswith three massive and two massless propagators, in order to obtain newanalytical results. We analytically evaluate the master integrals at threshold,$p^2=9 m^2$, in an expansion in $\epsilon$ up to $\epsilon^1$. With the help ofour code, we obtain numerical results for the threshold master integrals in an$\epsilon$-expansion with the accuracy of 6000 digits and then use the PSLQalgorithm to arrive at analytical values. Our basis of constants is build frombases of multiple polylogarithm values at sixth roots of unity.","Roman N. Lee, Alexander V. Smirnov, Vladimir A. Smirnov, ",http://arxiv.org/pdf/1805.00227v2.pdf,./files/Evaluating`elliptic'MasterIntegralsAtSpecialKinematicValuesUsingDifferentialEquationsAndTheirSolutionsViaExpansionsNearSingularPoints.pdf
http://arxiv.org/abs/1806.07540v2,2018-08-03T01:37:03Z,2018-06-20T04:00:54Z,ExactGeneratorAndItsHighOrderExpansionsInTheTimeConvolutionlessGeneralizedMasterEquationApplicationsToTheSpinBosonModelAndExictationEnergyTransfer.pdf,"  The time-convolutionless (TCL) quantum master equation provides a powerfultool to simulate reduced dynamics of a quantum system coupled to a bath. Thekey quantity in the TCL master equation is the so-called kernel or generator,which describes effects of the bath degrees of freedom. Since the exact TCLgenerators are usually hard to calculate analytically, most applications of theTCL generalized master equation have relied on approximate generators usingsecond and fourth order perturbative expansions. By using the hierarchicalequation of motion (HEOM) and extended HEOM methods, we present a new approachto calculate the exact TCL generator and its high order perturbativeexpansions. The new approach is applied to the spin-boson model with differentsets of parameters, to investigate the convergence of the high order expansionsof the TCL generator. We also discuss circumstances where the exact TCLgenerator becomes singular for the spin-boson model, and a model of excitationenergy transfer in the Fenna-Matthews-Olson complex.","Yanying Liu, Yaming Yan, Meng Xu, Kai Song, Qiang Shi, ",http://arxiv.org/pdf/1806.07540v2.pdf,./files/ExactGeneratorAndItsHighOrderExpansionsInTheTimeConvolutionlessGeneralizedMasterEquationApplicationsToTheSpinBosonModelAndExictationEnergyTransfer.pdf
http://arxiv.org/abs/1806.09181v2,2019-01-09T08:49:32Z,2018-06-24T17:21:56Z,ManyBodyOpenQuantumSystemsBeyondLindbladMasterEquations.pdf,"  Many-body quantum systems present a rich phenomenology which can besignificantly altered when they are in contact with an environment. In order tostudy such setups, a number of approximations are usually performed, eitherconcerning the system, the environment, or both. A typical approach for largequantum interacting systems is to use master equations which are local,Markovian, and in Lindblad form. Here, we present an implementation of theRedfield master equation using matrix product states and operators. We showthat this allows us to explore parameter regimes of the many-body quantumsystem and the environment which could not be probed with previous approachesbased on local Lindblad master equations. We also show the validity of ourresults by comparing with the numerical exact thermofield-based chain-mappingapproach.","Xiansong Xu, Juzar Thingna, Chu Guo, Dario Poletti, ",http://arxiv.org/pdf/1806.09181v2.pdf,./files/ManyBodyOpenQuantumSystemsBeyondLindbladMasterEquations.pdf
http://arxiv.org/abs/1810.07775v3,2019-03-15T19:43:42Z,2018-10-17T20:25:51Z,PositivityViolationsOfTheDensityOperatorInTheCaldeiraLeggettMasterEquation.pdf,"  The Caldeira-Leggett master equation as an example of Markovian masterequation without Lindblad form is investigated for mathematical consistency. Weexplore situations both analytically and numerically where the positivityviolations of the density operator occur. We reinforce some known knowledgeabout this problem but also find new surprising cases. Our analytical resultsare based on the full solution of the Caldeira-Leggett master equation obtainedvia the method of characteristics. The preservation of positivity is mainlyinvestigated with the help of the density operator's purity and we give alsosome numerical results about the violation of the Robertson-Schr\""odingeruncertainty relation.","G. Homa, J. Z. Bernád, L. Lisztes, ",http://arxiv.org/pdf/1810.07775v3.pdf,./files/PositivityViolationsOfTheDensityOperatorInTheCaldeiraLeggettMasterEquation.pdf
http://arxiv.org/abs/1902.00167v1,2019-02-01T04:03:22Z,2019-02-01T04:03:22Z,PrivateSecureCodedComputation.pdf,"  We introduce a variation of coded computation that ensures data security andmaster's privacy against workers, which is referred to as private secure codedcomputation. In private secure coded computation, the master needs to compute afunction of its own dataset and one of the datasets in a library exclusivelyshared by external workers. After recovering the desired function, the workersmust not be able to know which dataset in the library was desired by the masteror obtain any information about the master's own data. We propose a privatesecure coded computation scheme for matrix multiplication, namely privatesecure polynomial codes, based on private polynomial codes for private codedcomputation. In simulations, we show that the private secure polynomial codesachieves better computation time than private polynomial codes modified forprivate secure coded computation.","Minchul Kim, Jungwoo Lee, ",http://arxiv.org/pdf/1902.00167v1.pdf,./files/PrivateSecureCodedComputation.pdf
http://arxiv.org/abs/1902.05500v1,2019-02-14T17:08:41Z,2019-02-14T17:08:41Z,DynamicInterconnectionAndDampingInjectionForInputToStateStableBilateralTeleoperation.pdf,"  In bilateral teleoperation, the human who operates the master and theenvironment which interacts with the slave are part of the force feedback loop.Yet, both have time-varying and unpredictable dynamics and are challenging tomodel. A conventional strategy for sidestepping the demand for their models inthe stability analysis is to assume passive user and environment, and tocontrol the master-communications-slave system to be passive as well. Thispaper circumvents the need to model the user and environment in a novel way: itregards their forces as external excitations for a semi-autonomous forcefeedback loop, which it outfits with a dynamic interconnection and dampinginjection controller that renders bilateral teleoperation with time-varyingdelays exponentially input-to-state stable. The controller uses the positionand velocity measurements of the local robot and the delayed positiontransmitted from the other robot to robustly synchronize the master and slaveunder the user and environment perturbations. Lyapunov-Krasovskii stabilityanalysis shows that the proposed strategy (i) can confine the position errorbetween the master and slave to an invariant set, and (ii) can drive itexponentially to a globally attractive set. Thus, the dynamic interconnectionand damping injection approach has practical relevance for telemanipulationtasks with given precision requirements.","Yuan Yang, Daniela Constantinescu, Yang Shi, ",http://arxiv.org/pdf/1902.05500v1.pdf,./files/DynamicInterconnectionAndDampingInjectionForInputToStateStableBilateralTeleoperation.pdf
http://arxiv.org/abs/1903.05132v1,2019-03-12T18:31:14Z,2019-03-12T18:31:14Z,TimeConvolutionlessMasterEquationPerturbativeExpansionsToArbitraryOrderAndApplicationToQuantumDots.pdf,"  The time-convolutionless quantum master equation is an exact description ofthe nonequilibrium dynamics of open quantum systems, with the advantage ofbeing local in time. We derive a perturbative expansion to arbitrary order inthe system-reservoir coupling for its generator, which contains significantlyfewer terms than the ordered-cumulant expansion. We show that the derivedexpansion also admits a simple recursive formulation. The derived series isthen used to describe the nonequilibrium dynamics of a quantum dot, includingcoherences. We find a relation between the generator and a generalization ofthe $T$-matrix. Even though the $T$-matrix rate equations are plagued bydivergences, we show that these cancel order by order in the generator of thetime-convolutionless master equation. This generalizes previous work on thetime-convolutionless Pauli master equation, which does not include coherences,and lays the ground for possible numerical evaluations and analyticalresummations.","Konstantin Nestmann, Carsten Timm, ",http://arxiv.org/pdf/1903.05132v1.pdf,./files/TimeConvolutionlessMasterEquationPerturbativeExpansionsToArbitraryOrderAndApplicationToQuantumDots.pdf
http://arxiv.org/abs/1904.08938v1,2019-04-18T14:18:09Z,2019-04-18T14:18:09Z,ANewAlephStochasticQuenchedDisorderModelForInteractionOfNetworkMasterNode.pdf,"  We consider a first neighbor interaction where agents are spread through auni-dimensional network. Some agents are also connected to a hub, or masternode, who has preferential values (or orientation). The role of master node isto persuade some individuals to follow a specific orientation, subject to aprobability of successful persuasion. The connections between master node andthe network society are quenched in disorder. Despite its simplicity, we founda phase transition from disorder to order for three different controlparameters. We also discuss how this model may be useful as a framework tostudy the spread of morality, innovation, opinion formation and consensus. Isimportant to recall the route from disorder to order in social systems still agreat challenge. We hope to contribute with a novel approach to model a thisissues.","Anderson A. Ferreira, Leandro A. Ferreira, Fernando F. Ferreira, ",http://arxiv.org/pdf/1904.08938v1.pdf,./files/ANewAlephStochasticQuenchedDisorderModelForInteractionOfNetworkMasterNode.pdf
http://arxiv.org/abs/1905.03309v1,2019-05-08T19:45:09Z,2019-05-08T19:45:09Z,DistributedDantzigWolfeDecomposition.pdf,"  Dantzig-Wolfe decomposition (DWD) is a classical algorithm for solvinglarge-scale linear programs whose constraint matrix involves a set ofindependent blocks coupled with a set of linking rows. The algorithm decomposessuch a problem into a master problem and a set of independent subproblems thatcan be solved in a distributed manner. In a typical implementation, the masterproblem is solved centrally. In certain settings, solving the master problemcentrally is undesirable or infeasible. For example, in the case ofdecentralized storage of data, or when independent agents who are responsiblefor the subproblems desire privacy of information. In this paper, we propose afully distributed DWD algorithm that relies on solving the master problem usinga distributed consensus-based Alternating Direction Method of Multipliers(ADMM) algorithm. We derive error bounds on the optimality gap and feasibilityviolation of the proposed approach. We provide preliminary computationalresults for our algorithm using a Message Passing Interface (MPI)implementation on randomly generated instances where we obtain high qualitysolutions.","Mohamed El Tonbari, Shabbir Ahmed, ",http://arxiv.org/pdf/1905.03309v1.pdf,./files/DistributedDantzigWolfeDecomposition.pdf
http://arxiv.org/abs/1907.04954v1,2019-07-10T23:12:17Z,2019-07-10T23:12:17Z,ModellingTheSocializationOfCreativeAgentsInAMasterApprenticeSettingTheCaseOfMovieTitlePuns.pdf,"  This paper presents work on modelling the social psychological aspect ofsocialization in the case of a computationally creative master-apprenticesystem. In each master-apprentice pair, the master, a genetic algorithm, isseen as a parent for its apprentice, which is an NMT based sequence-to-sequencemodel. The effect of different parenting styles on the creative output of eachpair is in the focus of this study. This approach brings a novel view point tocomputational social creativity, which has mainly focused in the past oncomputationally creative agents being on a socially equal level, whereas ourapproach studies the phenomenon in the context of a social hierarchy.","Mika Hämäläinen, Khalid Alnajjar, ",http://arxiv.org/pdf/1907.04954v1.pdf,./files/ModellingTheSocializationOfCreativeAgentsInAMasterApprenticeSettingTheCaseOfMovieTitlePuns.pdf
http://arxiv.org/abs/1909.01542v1,2019-09-04T03:41:27Z,2019-09-04T03:41:27Z,SnowballIterativeModelEvolutionAndConfidentSampleDiscoveryForSemiSupervisedLearningOnVerySmallLabeledDatasets.pdf,"  In this work, we develop a joint sample discovery and iterative modelevolution method for semi-supervised learning on very small labeled trainingsets. We propose a master-teacher-student model framework to providemulti-layer guidance during the model evolution process with multipleiterations and generations. The teacher model is constructed by performing anexponential moving average of the student models obtained from past trainingsteps. The master network combines the knowledge of the student and teachermodels with additional access to newly discovered samples. The master andteacher models are then used to guide the training of the student network byenforcing the consistence between their predictions of unlabeled samples andevolve all models when more and more samples are discovered. Our extensiveexperiments demonstrate that the discovering confident samples from theunlabeled dataset, once coupled with the above master-teacher-student networkevolution, can significantly improve the overall semi-supervised learningperformance. For example, on the CIFAR-10 dataset, with a very small set of 250labeled samples, our method achieves an error rate of 11.81 %, more than 38 %lower than the state-of-the-art method Mean-Teacher (49.91 %).","Yang Li, Jianhe Yuan, Zhiqun Zhao, Hao Sun, Zhihai He, ",http://arxiv.org/pdf/1909.01542v1.pdf,./files/SnowballIterativeModelEvolutionAndConfidentSampleDiscoveryForSemiSupervisedLearningOnVerySmallLabeledDatasets.pdf
http://arxiv.org/abs/1911.11330v1,2019-11-26T04:07:30Z,2019-11-26T04:07:30Z,TheLindbladAndRedfieldFormsWithoutSecularApproximationDerivedFromBornMarkovMasterEquationAndTheirApplications.pdf,"  In this paper we derive the Lindblad and Redfield forms with and withoutsecular approximation from the Born-Markov master equation for open quantumsystems. The spectral correlation tensor of bath (the Fourier transform of thebath correlation function) and then the coefficients in the two forms of themaster equation are reevaluated according to the scheme in Ref.[Phys. Rev. A99, 022118 (2019)]. They are complex numbers rather than the real numbersgetting from traditional simplified methods. The dynamics of two models [one isan open three-level quantum system model, and the other is the model ofphycoerythrin 545 (PE545) of modeling a photosynthesis reaction center] arestudied by using the obtained equations. The non-secular Lindblad and Redfieldequations with the complex coefficients predict almost the same dynamicalresults from the Born-Markov master equation. However, the results obtainedfrom the traditional Lindblad and Redfield equations deviate the actualdynamics of the open quantum systems.","Chang-Yao Liao, Xian-Ting Liang, ",http://arxiv.org/pdf/1911.11330v1.pdf,./files/TheLindbladAndRedfieldFormsWithoutSecularApproximationDerivedFromBornMarkovMasterEquationAndTheirApplications.pdf
http://arxiv.org/abs/math-ph/0401027v2,2004-09-27T18:44:40Z,2004-01-13T17:43:46Z,OnTheMasterEquationApproachToKineticTheoryLinearAndNonlinearFokkerPlanckEquations.pdf,"  We discuss the relationship between kinetic equations of the Fokker-Plancktype (two linear and one non-linear) and the Kolmogorov (a.k.a. master)equations of certain N-body diffusion processes, in the context of Kac's""propagation of chaos"" limit. The linear Fokker-Planck equations arewell-known, but here they are derived as a limit N->infty of a simple lineardiffusion equation on (3N-C)-dimensional N-velocity spheres of radius sqrt(N)(with C=1 or 4 depending on whether the system conserves energy only or energyand momentum). In this case, a spectral gap separating the zero eigenvalue fromthe positive spectrum of the Laplacian remains as N->infty,so that theexponential approach to equilibrium of the master evolution is passed on to thelimiting Fokker-Planck evolution in R^3. The non-linear Fokker-Planck equationis known as Landau's equation in the plasma physics literature. Its N-particlemaster equation, originally introduced (in the 1950s) by Balescu and Prigogine(BP), is studied here on the (3N-4)-dimensional N-velocity sphere. It is shownthat the BP master equation represents a superposition of diffusion processeson certain two-dimensional sub-manifolds of R^{3N} determined by theconservation laws for two-particle collisions. The initial value problem forthe BP master equation is proved to be well-posed and its solutions are shownto decay exponentially fast to equilibrium. However, the first non-zeroeigenvalue of the BP operator is shown to vanish in the limit N->infty. Thisindicates that the exponentially fast approach to equilibrium may not be passedfrom the finite-N master equation on to Landau's nonlinear kinetic equation.","Michael K. -H. Kiessling, Carlo Lancellotti, ",http://arxiv.org/pdf/math-ph/0401027v2.pdf,./files/OnTheMasterEquationApproachToKineticTheoryLinearAndNonlinearFokkerPlanckEquations.pdf
http://arxiv.org/abs/0908.2128v2,2011-09-12T12:46:41Z,2009-08-17T15:51:17Z,TheComplexityOfRelatingQuantumChannelsToMasterEquations.pdf,"  Completely positive, trace preserving (CPT) maps and Lindblad masterequations are both widely used to describe the dynamics of open quantumsystems. The connection between these two descriptions is a classic topic inmathematical physics. One direction was solved by the now famous result due toLindblad, Kossakowski Gorini and Sudarshan, who gave a completecharacterisation of the master equations that generate completely positivesemi-groups. However, the other direction has remained open: given a CPT map,is there a Lindblad master equation that generates it (and if so, can we findit's form)? This is sometimes known as the Markovianity problem. Physically, itis asking how one can deduce underlying physical processes from experimentalobservations.  We give a complexity theoretic answer to this problem: it is NP-hard. We alsogive an explicit algorithm that reduces the problem to integer semi-definiteprogramming, a well-known NP problem. Together, these results imply thatresolving the question of which CPT maps can be generated by master equationsis tantamount to solving P=NP: any efficiently computable criterion forMarkovianity would imply P=NP; whereas a proof that P=NP would imply that ouralgorithm already gives an efficiently computable criterion. Thus, unless Pdoes equal NP, there cannot exist any simple criterion for determining when aCPT map has a master equation description.  However, we also show that if the system dimension is fixed (relevant forcurrent quantum process tomography experiments), then our algorithm scalesefficiently in the required precision, allowing an underlying Lindblad masterequation to be determined efficiently from even a single snapshot in this case.  Our work also leads to similar complexity-theoretic answers to a relatedlong-standing open problem in probability theory.","Toby S. Cubitt, Jens Eisert, Michael M. Wolf, ",http://arxiv.org/pdf/0908.2128v2.pdf,./files/TheComplexityOfRelatingQuantumChannelsToMasterEquations.pdf
